0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:03:14 +0530] "GET /OFOS/images/pasta.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:03:14 +0530] "GET /OFOS/images/fries.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:03:14 +0530] "GET /OFOS/images/pizza2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:03:14 +0530] "GET /OFOS/images/burger2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:03:14 +0530] "GET /OFOS/images/burger3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:03:14 +0530] "GET /OFOS/images/pasta2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:03:14 +0530] "GET /OFOS/images/sanwich.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:05:19 +0530] "GET /OFOS/menu.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:05:29 +0530] "GET /OFOS/about.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:05:30 +0530] "GET /OFOS/book.jsp HTTP/1.1" 200 10684
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:05:34 +0530] "GET /OFOS/MyOrders.jsp HTTP/1.1" 200 2593
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:05:44 +0530] "GET /OFOS/cart.jsp HTTP/1.1" 200 769
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:06:02 +0530] "GET /OFOS/Admin.jsp HTTP/1.1" 200 4765
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:06:10 +0530] "POST /OFOS/Admin.jsp HTTP/1.1" 200 4765
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:06:17 +0530] "POST /OFOS/Admin.jsp HTTP/1.1" 200 4765
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:09:54 +0530] "POST /OFOS/Admin.jsp HTTP/1.1" 200 4765
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:10:34 +0530] "POST /OFOS/Logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:10:34 +0530] "GET /OFOS/log.jsp HTTP/1.1" 200 3306
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:10:44 +0530] "POST /OFOS/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:10:44 +0530] "GET /OFOS/Admin.jsp HTTP/1.1" 200 4765
0:0:0:0:0:0:0:1 - - [30/Apr/2025:16:10:51 +0530] "POST /OFOS/Admin.jsp HTTP/1.1" 200 4765
